Date & Time,Temperature
"02/01/2018, 08:03:42",74
"02/01/2018, 08:03:43",75
"02/01/2018, 08:03:46",75
"02/01/2018, 08:03:49",75
"02/01/2018, 08:03:50",76
"02/01/2018, 08:03:53",76
"02/01/2018, 08:03:56",76
"02/01/2018, 08:03:59",76
"02/01/2018, 08:04:01",77
"02/01/2018, 08:04:04",77
"02/01/2018, 08:04:07",77
"02/01/2018, 08:04:10",77
"02/01/2018, 08:04:10",78
"02/01/2018, 08:04:13",78
"02/01/2018, 08:04:16",78
"02/01/2018, 08:04:19",78
"02/01/2018, 08:04:22",78
"02/01/2018, 08:04:25",79
"02/01/2018, 08:04:28",79
"02/01/2018, 08:04:31",79
"02/01/2018, 08:04:34",79
"02/01/2018, 08:04:34",80
"02/01/2018, 08:04:37",80
"02/01/2018, 08:04:40",80
"02/01/2018, 08:04:43",80
"02/01/2018, 08:04:44",81
"02/01/2018, 08:04:47",81
"02/01/2018, 08:04:50",81
"02/01/2018, 08:04:53",81
"02/01/2018, 08:04:56",82
"02/01/2018, 08:04:59",82
"02/01/2018, 08:05:02",82
"02/01/2018, 08:05:05",82
"02/01/2018, 08:05:07",83
"02/01/2018, 08:05:10",83
"02/01/2018, 08:05:13",83
"02/01/2018, 08:05:16",83
"02/01/2018, 08:05:18",84
"02/01/2018, 08:05:21",84
"02/01/2018, 08:05:24",84
"02/01/2018, 08:05:27",84
"02/01/2018, 08:05:28",85
"02/01/2018, 08:05:31",85
"02/01/2018, 08:05:34",85
"02/01/2018, 08:05:37",85
"02/01/2018, 08:05:40",85
"02/01/2018, 08:05:41",86
"02/01/2018, 08:05:44",86
"02/01/2018, 08:05:47",86
"02/01/2018, 08:05:50",86
"02/01/2018, 08:05:53",87
"02/01/2018, 08:05:56",87
"02/01/2018, 08:05:59",87
"02/01/2018, 08:06:02",87
"02/01/2018, 08:06:03",88
"02/01/2018, 08:06:06",88
"02/01/2018, 08:06:09",88
"02/01/2018, 08:06:12",88
"02/01/2018, 08:06:15",88
"02/01/2018, 08:06:18",89
"02/01/2018, 08:06:21",89
"02/01/2018, 08:06:24",89
"02/01/2018, 08:06:27",89
"02/01/2018, 08:06:30",89
"02/01/2018, 08:06:32",90
"02/01/2018, 08:06:35",90
"02/01/2018, 08:06:38",90
"02/01/2018, 08:06:41",90
"02/01/2018, 08:06:44",90
"02/01/2018, 08:06:46",91
"02/01/2018, 08:06:49",91
"02/01/2018, 08:06:52",91
"02/01/2018, 08:06:55",91
"02/01/2018, 08:06:58",91
"02/01/2018, 08:06:59",92
"02/01/2018, 08:07:03",92
"02/01/2018, 08:07:06",92
"02/01/2018, 08:07:09",92
"02/01/2018, 08:07:12",92
"02/01/2018, 08:07:13",93
"02/01/2018, 08:07:16",93
"02/01/2018, 08:07:19",93
"02/01/2018, 08:07:22",93
"02/01/2018, 08:07:25",93
"02/01/2018, 08:07:28",93
"02/01/2018, 08:07:30",94
"02/01/2018, 08:07:33",94
"02/01/2018, 08:07:36",94
"02/01/2018, 08:07:39",94
"02/01/2018, 08:07:42",94
"02/01/2018, 08:07:45",95
"02/01/2018, 08:07:48",95
"02/01/2018, 08:07:51",95
"02/01/2018, 08:07:54",95
"02/01/2018, 08:07:57",95
"02/01/2018, 08:08:00",95
"02/01/2018, 08:08:01",96
"02/01/2018, 08:08:04",96
"02/01/2018, 08:08:07",96
"02/01/2018, 08:08:10",96
"02/01/2018, 08:08:13",96
"02/01/2018, 08:08:16",96
"02/01/2018, 08:08:18",97
"02/01/2018, 08:08:21",97
"02/01/2018, 08:08:24",97
"02/01/2018, 08:08:27",97
"02/01/2018, 08:08:30",97
"02/01/2018, 08:08:33",97
"02/01/2018, 08:08:36",98
"02/01/2018, 08:08:39",98
"02/01/2018, 08:08:42",98
"02/01/2018, 08:08:45",98
"02/01/2018, 08:08:48",98
"02/01/2018, 08:08:51",98
"02/01/2018, 08:08:54",98
"02/01/2018, 08:08:57",98
"02/01/2018, 08:08:57",99
"02/01/2018, 08:09:00",99
"02/01/2018, 08:09:03",99
"02/01/2018, 08:09:06",99
"02/01/2018, 08:09:09",99
"02/01/2018, 08:09:12",99
"02/01/2018, 08:09:15",99
"02/01/2018, 08:09:18",99
"02/01/2018, 08:09:18",100
"02/01/2018, 08:09:21",100
"02/01/2018, 08:09:24",100
"02/01/2018, 08:09:27",100
"02/01/2018, 08:09:30",100
"02/01/2018, 08:09:33",100
"02/01/2018, 08:09:36",100
"02/01/2018, 08:09:39",100
"02/01/2018, 08:09:42",100
"02/01/2018, 08:09:44",101
"02/01/2018, 08:09:47",101
"02/01/2018, 08:09:50",101
"02/01/2018, 08:09:53",101
"02/01/2018, 08:09:56",101
"02/01/2018, 08:09:59",101
"02/01/2018, 08:10:02",101
"02/01/2018, 08:10:05",101
"02/01/2018, 08:10:08",101
"02/01/2018, 08:10:08",102
"02/01/2018, 08:10:11",102
"02/01/2018, 08:10:14",102
"02/01/2018, 08:10:17",102
"02/01/2018, 08:10:20",102
"02/01/2018, 08:10:23",102
"02/01/2018, 08:10:26",102
"02/01/2018, 08:10:29",102
"02/01/2018, 08:10:32",102
"02/01/2018, 08:10:35",102
"02/01/2018, 08:10:37",103
"02/01/2018, 08:10:40",103
"02/01/2018, 08:10:43",103
"02/01/2018, 08:10:46",103
"02/01/2018, 08:10:49",103
"02/01/2018, 08:10:52",103
"02/01/2018, 08:10:55",103
"02/01/2018, 08:11:09",103
"02/01/2018, 08:11:12",103
"02/01/2018, 08:11:15",103
"02/01/2018, 08:11:18",103
"02/01/2018, 08:11:21",103
"02/01/2018, 08:11:24",103
"02/01/2018, 08:11:24",104
"02/01/2018, 08:11:27",104
"02/01/2018, 08:11:30",104
"02/01/2018, 08:11:33",104
"02/01/2018, 08:11:36",104
"02/01/2018, 08:11:39",104
"02/01/2018, 08:11:42",104
"02/01/2018, 08:11:45",104
"02/01/2018, 08:11:48",104
"02/01/2018, 08:11:51",104
"02/01/2018, 08:11:54",104
"02/01/2018, 08:11:57",104
"02/01/2018, 08:12:00",104
"02/01/2018, 08:12:03",104
"02/01/2018, 08:12:06",104
"02/01/2018, 08:12:06",105
"02/01/2018, 08:12:09",105
"02/01/2018, 08:12:12",105
"02/01/2018, 08:12:15",105
"02/01/2018, 08:12:18",105
"02/01/2018, 08:12:21",105
"02/01/2018, 08:12:24",105
"02/01/2018, 08:12:27",105
"02/01/2018, 08:12:30",105
"02/01/2018, 08:12:33",105
"02/01/2018, 08:12:36",105
"02/01/2018, 08:12:39",105
"02/01/2018, 08:12:42",105
"02/01/2018, 08:12:45",105
"02/01/2018, 08:12:47",106
"02/01/2018, 08:12:50",106
"02/01/2018, 08:12:53",106
"02/01/2018, 08:12:56",106
"02/01/2018, 08:13:00",106
"02/01/2018, 08:13:03",106
"02/01/2018, 08:13:06",106
"02/01/2018, 08:13:09",106
"02/01/2018, 08:13:12",106
"02/01/2018, 08:13:15",106
"02/01/2018, 08:13:18",106
"02/01/2018, 08:13:21",106
"02/01/2018, 08:13:24",106
"02/01/2018, 08:13:27",106
"02/01/2018, 08:13:30",106
"02/01/2018, 08:13:33",106
"02/01/2018, 08:13:34",107
"02/01/2018, 08:13:37",107
"02/01/2018, 08:13:40",107
"02/01/2018, 08:13:43",107
"02/01/2018, 08:13:46",107
"02/01/2018, 08:13:49",107
"02/01/2018, 08:13:53",107
"02/01/2018, 08:13:56",107
"02/01/2018, 08:13:59",107
"02/01/2018, 08:14:02",107
"02/01/2018, 08:14:05",107
"02/01/2018, 08:14:08",107
"02/01/2018, 08:14:11",107
"02/01/2018, 08:14:14",107
"02/01/2018, 08:14:17",107
"02/01/2018, 08:14:20",107
"02/01/2018, 08:14:23",107
"02/01/2018, 08:14:26",107
"02/01/2018, 08:14:29",107
"02/01/2018, 08:14:32",107
"02/01/2018, 08:14:35",107
"02/01/2018, 08:14:38",107
"02/01/2018, 08:14:41",107
"02/01/2018, 08:14:41",108
"02/01/2018, 08:14:44",108
"02/01/2018, 08:14:47",108
"02/01/2018, 08:14:50",108
"02/01/2018, 08:14:53",108
"02/01/2018, 08:14:56",108
"02/01/2018, 08:14:59",108
"02/01/2018, 08:15:02",108
"02/01/2018, 08:15:05",108
"02/01/2018, 08:15:08",108
"02/01/2018, 08:15:11",107
"02/01/2018, 08:15:13",106
"02/01/2018, 08:15:14",105
"02/01/2018, 08:15:16",104
"02/01/2018, 08:15:17",103
"02/01/2018, 08:15:18",102
"02/01/2018, 08:15:19",101
"02/01/2018, 08:15:20",100
"02/01/2018, 08:15:21",99
"02/01/2018, 08:15:23",98
"02/01/2018, 08:15:25",97
"02/01/2018, 08:15:28",96
"02/01/2018, 08:15:29",95
"02/01/2018, 08:15:30",94
"02/01/2018, 08:15:32",93
"02/01/2018, 08:15:33",92
"02/01/2018, 08:15:34",91
"02/01/2018, 08:15:36",90
"02/01/2018, 08:15:38",89
"02/01/2018, 08:15:40",88
"02/01/2018, 08:15:41",87
"02/01/2018, 08:15:44",86
"02/01/2018, 08:15:46",85
"02/01/2018, 08:15:47",84
"02/01/2018, 08:15:48",83
"02/01/2018, 08:15:50",82
"02/01/2018, 08:15:52",81
"02/01/2018, 08:15:55",81
"02/01/2018, 08:15:55",80
"02/01/2018, 08:15:58",80
"02/01/2018, 08:15:58",79
"02/01/2018, 08:16:01",79
"02/01/2018, 08:16:02",78
"02/01/2018, 08:16:04",77
"02/01/2018, 08:16:07",77
"02/01/2018, 08:16:07",76
"02/01/2018, 08:16:09",75
"02/01/2018, 08:16:10",74
"02/01/2018, 08:16:11",73
"02/01/2018, 08:16:13",72
"02/01/2018, 08:16:14",71
"02/01/2018, 08:16:17",70
"02/01/2018, 08:16:19",69
"02/01/2018, 08:16:21",68
"02/01/2018, 08:16:22",67
"02/01/2018, 08:16:24",66
"02/01/2018, 08:16:26",65
"02/01/2018, 08:16:28",64
"02/01/2018, 08:16:30",63
"02/01/2018, 08:16:31",62
"02/01/2018, 08:16:32",61
"02/01/2018, 08:16:34",60
"02/01/2018, 08:16:35",59
"02/01/2018, 08:16:36",58
"02/01/2018, 08:16:37",57
"02/01/2018, 08:16:38",56
"02/01/2018, 08:16:39",55
"02/01/2018, 08:16:40",54
"02/01/2018, 08:16:41",53
"02/01/2018, 08:16:42",52
"02/01/2018, 08:16:44",51
"02/01/2018, 08:16:45",50
"02/01/2018, 08:16:47",49
"02/01/2018, 08:16:49",48
"02/01/2018, 08:16:52",47
"02/01/2018, 08:16:54",46
"02/01/2018, 08:16:56",45
"02/01/2018, 08:16:57",44
"02/01/2018, 08:16:59",43
"02/01/2018, 08:17:01",42
"02/01/2018, 08:17:03",41
"02/01/2018, 08:17:05",40
"02/01/2018, 08:17:06",39
"02/01/2018, 08:17:08",38
"02/01/2018, 08:17:09",37
"02/01/2018, 08:17:12",36
"02/01/2018, 08:17:14",35
"02/01/2018, 08:17:16",34
"02/01/2018, 08:17:18",33
"02/01/2018, 08:17:20",32
"02/01/2018, 08:17:23",32
"02/01/2018, 08:17:23",31
"02/01/2018, 08:17:26",31
"02/01/2018, 08:17:26",30
"02/01/2018, 08:17:29",29
"02/01/2018, 08:17:31",28
"02/01/2018, 08:17:33",27
"02/01/2018, 08:17:36",27
"02/01/2018, 08:17:36",26
"02/01/2018, 08:17:39",26
"02/01/2018, 08:17:42",26
"02/01/2018, 08:17:42",25
"02/01/2018, 08:17:43",26
"02/01/2018, 08:17:44",25
"02/01/2018, 08:17:47",24
"02/01/2018, 08:17:49",23
"02/01/2018, 08:17:52",23
"02/01/2018, 08:17:53",22
"02/01/2018, 08:17:56",22
"02/01/2018, 08:17:58",21
"02/01/2018, 08:18:00",20
"02/01/2018, 08:18:03",20
"02/01/2018, 08:18:06",19
"02/01/2018, 08:18:09",19
"02/01/2018, 08:18:10",18
"02/01/2018, 08:18:13",18
"02/01/2018, 08:18:16",18
"02/01/2018, 08:18:19",18
"02/01/2018, 08:18:22",18
"02/01/2018, 08:18:23",17
"02/01/2018, 08:18:26",17
"02/01/2018, 08:18:27",16
"02/01/2018, 08:18:30",16
"02/01/2018, 08:18:33",16
"02/01/2018, 08:18:36",16
"02/01/2018, 08:18:39",16
"02/01/2018, 08:18:41",15
"02/01/2018, 08:18:44",15
"02/01/2018, 08:18:46",14
"02/01/2018, 08:18:49",14
"02/01/2018, 08:18:50",13
"02/01/2018, 08:18:53",13
"02/01/2018, 08:18:56",12
"02/01/2018, 08:18:59",12
"02/01/2018, 08:18:59",11
"02/01/2018, 08:19:02",11
"02/01/2018, 08:19:03",10
"02/01/2018, 08:19:06",10
"02/01/2018, 08:19:07",11
"02/01/2018, 08:19:09",10
"02/01/2018, 08:19:12",10
"02/01/2018, 08:19:15",10
"02/01/2018, 08:19:16",9
"02/01/2018, 08:19:17",10
"02/01/2018, 08:19:20",10
"02/01/2018, 08:19:20",9
"02/01/2018, 08:19:22",10
"02/01/2018, 08:19:23",9
"02/01/2018, 08:19:24",10
"02/01/2018, 08:19:27",10
"02/01/2018, 08:19:30",10
"02/01/2018, 08:19:31",9
"02/01/2018, 08:19:34",9
"02/01/2018, 08:19:35",8
"02/01/2018, 08:19:36",9
"02/01/2018, 08:19:37",10
"02/01/2018, 08:19:38",9
"02/01/2018, 08:19:39",10
"02/01/2018, 08:19:42",10
"02/01/2018, 08:19:45",10
"02/01/2018, 08:19:48",9
"02/01/2018, 08:19:51",9
"02/01/2018, 08:19:52",10
"02/01/2018, 08:19:53",9
"02/01/2018, 08:19:54",8
"02/01/2018, 08:19:57",8
"02/01/2018, 08:19:57",9
"02/01/2018, 08:20:00",9
"02/01/2018, 08:20:00",8
"02/01/2018, 08:20:02",9
"02/01/2018, 08:20:05",10
"02/01/2018, 08:20:06",9
"02/01/2018, 08:20:09",9
"02/01/2018, 08:20:09",10
"02/01/2018, 08:20:12",10
"02/01/2018, 08:20:13",9
"02/01/2018, 08:20:16",9
"02/01/2018, 08:20:17",8
"02/01/2018, 08:20:20",8
"02/01/2018, 08:20:23",9
"02/01/2018, 08:20:26",9
"02/01/2018, 08:20:29",9
"02/01/2018, 08:20:29",10
"02/01/2018, 08:20:30",9
"02/01/2018, 08:20:32",8
"02/01/2018, 08:20:35",8
"02/01/2018, 08:20:38",8
"02/01/2018, 08:20:39",9
"02/01/2018, 08:20:41",10
"02/01/2018, 08:20:44",10
"02/01/2018, 08:20:46",9
"02/01/2018, 08:20:49",9
"02/01/2018, 08:20:51",8
"02/01/2018, 08:20:52",9
"02/01/2018, 08:20:54",8
"02/01/2018, 08:20:56",9
"02/01/2018, 08:20:58",8
"02/01/2018, 08:20:59",9
"02/01/2018, 08:21:00",10
"02/01/2018, 08:21:03",10
"02/01/2018, 08:21:05",9
"02/01/2018, 08:21:06",10
"02/01/2018, 08:21:09",10
"02/01/2018, 08:21:09",9
"02/01/2018, 08:21:12",9
"02/01/2018, 08:21:15",9
"02/01/2018, 08:21:16",8
"02/01/2018, 08:21:17",7
"02/01/2018, 08:21:19",8
"02/01/2018, 08:21:20",7
"02/01/2018, 08:21:21",8
"02/01/2018, 08:21:22",7
"02/01/2018, 08:21:24",8
"02/01/2018, 08:21:27",8
"02/01/2018, 08:21:29",9
"02/01/2018, 08:21:32",10
"02/01/2018, 08:21:33",9
"02/01/2018, 08:21:35",10
"02/01/2018, 08:21:36",9
"02/01/2018, 08:21:37",10
"02/01/2018, 08:21:40",10
"02/01/2018, 08:21:40",9
"02/01/2018, 08:21:43",9
"02/01/2018, 08:21:45",8
"02/01/2018, 08:21:46",9
"02/01/2018, 08:21:50",9
"02/01/2018, 08:21:53",9
"02/01/2018, 08:21:54",10
"02/01/2018, 08:21:55",9
"02/01/2018, 08:21:56",8
"02/01/2018, 08:21:57",9
"02/01/2018, 08:22:00",9
"02/01/2018, 08:22:01",8
"02/01/2018, 08:22:04",8
"02/01/2018, 08:22:07",8
"02/01/2018, 08:22:10",9
"02/01/2018, 08:22:12",10
"02/01/2018, 08:22:15",10
"02/01/2018, 08:22:18",10
"02/01/2018, 08:22:20",9
"02/01/2018, 08:22:23",9
"02/01/2018, 08:22:25",10
"02/01/2018, 08:22:27",9
"02/01/2018, 08:22:30",9
"02/01/2018, 08:22:32",8
"02/01/2018, 08:22:33",9
"02/01/2018, 08:22:34",8
"02/01/2018, 08:22:37",9
"02/01/2018, 08:22:40",9
"02/01/2018, 08:22:43",9
"02/01/2018, 08:22:46",9
"02/01/2018, 08:22:46",8
"02/01/2018, 08:22:47",9
"02/01/2018, 08:22:50",9
"02/01/2018, 08:22:50",8
"02/01/2018, 08:22:51",10
"02/01/2018, 08:22:52",9
"02/01/2018, 08:22:53",10
"02/01/2018, 08:22:54",9
"02/01/2018, 08:22:55",10
"02/01/2018, 08:22:56",9
"02/01/2018, 08:22:58",10
"02/01/2018, 08:22:59",9
"02/01/2018, 08:23:02",9
"02/01/2018, 08:23:05",9
"02/01/2018, 08:23:08",9
"02/01/2018, 08:23:10",8
"02/01/2018, 08:23:11",9
"02/01/2018, 08:23:12",8
"02/01/2018, 08:23:14",9
"02/01/2018, 08:23:17",8
"02/01/2018, 08:23:18",9
"02/01/2018, 08:23:21",9
"02/01/2018, 08:23:24",9
"02/01/2018, 08:23:27",9
"02/01/2018, 08:23:27",8
"02/01/2018, 08:23:28",9
"02/01/2018, 08:23:29",8
"02/01/2018, 08:23:32",8
"02/01/2018, 08:23:35",8
"02/01/2018, 08:23:36",9
"02/01/2018, 08:23:37",8
"02/01/2018, 08:23:38",9
"02/01/2018, 08:23:41",9
"02/01/2018, 08:23:44",9
"02/01/2018, 08:23:45",8
"02/01/2018, 08:23:48",8
"02/01/2018, 08:23:51",9
"02/01/2018, 08:23:52",8
"02/01/2018, 08:23:54",9
"02/01/2018, 08:23:57",9
"02/01/2018, 08:24:00",9
"02/01/2018, 08:24:03",9
"02/01/2018, 08:24:06",9
"02/01/2018, 08:24:09",9
"02/01/2018, 08:24:12",9
"02/01/2018, 08:24:15",9
"02/01/2018, 08:24:18",9
"02/01/2018, 08:24:21",9
"02/01/2018, 08:24:24",9
"02/01/2018, 08:24:27",9
"02/01/2018, 08:24:30",9
"02/01/2018, 08:24:33",9
"02/01/2018, 08:24:36",9
"02/01/2018, 08:24:39",9
"02/01/2018, 08:24:42",9
"02/01/2018, 08:24:45",9
"02/01/2018, 08:24:48",9
"02/01/2018, 08:24:51",9
"02/01/2018, 08:24:54",9
"02/01/2018, 08:24:57",9
"02/01/2018, 08:25:00",9
"02/01/2018, 08:25:03",9
"02/01/2018, 08:25:06",9
"02/01/2018, 08:25:09",9
"02/01/2018, 08:25:12",9
"02/01/2018, 08:25:15",9
"02/01/2018, 08:25:18",9
"02/01/2018, 08:25:21",9
"02/01/2018, 08:25:24",9
"02/01/2018, 08:25:27",9
"02/01/2018, 08:25:30",9
"02/01/2018, 08:25:33",9
"02/01/2018, 08:25:36",9
"02/01/2018, 08:25:39",9
"02/01/2018, 08:25:42",9
"02/01/2018, 08:25:45",9
"02/01/2018, 08:25:48",9
"02/01/2018, 08:25:50",9
"02/01/2018, 08:25:53",9
"02/01/2018, 08:25:56",9
"02/01/2018, 08:25:59",9
"02/01/2018, 08:26:02",9
"02/01/2018, 08:26:05",9
"02/01/2018, 08:26:08",9
"02/01/2018, 08:26:11",9
"02/01/2018, 08:26:14",9
"02/01/2018, 08:26:17",9
"02/01/2018, 08:26:20",9
"02/01/2018, 08:26:23",9
"02/01/2018, 08:26:26",9
"02/01/2018, 08:26:29",9
"02/01/2018, 08:26:32",9
"02/01/2018, 08:26:35",9
"02/01/2018, 08:26:38",9
"02/01/2018, 08:26:41",9
"02/01/2018, 08:26:44",9
"02/01/2018, 08:26:47",9
"02/01/2018, 08:26:50",9
"02/01/2018, 08:26:53",9
"02/01/2018, 08:26:56",9
"02/01/2018, 08:26:59",9
"02/01/2018, 08:27:02",9
"02/01/2018, 08:27:05",9
"02/01/2018, 08:27:08",9
"02/01/2018, 08:27:11",9
"02/01/2018, 08:27:14",9
"02/01/2018, 08:27:17",9
"02/01/2018, 08:27:20",9
"02/01/2018, 08:27:23",9
"02/01/2018, 08:27:26",9
"02/01/2018, 08:27:29",9
"02/01/2018, 08:27:32",9
"02/01/2018, 08:27:35",9
"02/01/2018, 08:27:38",9
"02/01/2018, 08:27:41",9
"02/01/2018, 08:27:44",9
"02/01/2018, 08:27:47",9
"02/01/2018, 08:27:50",9
"02/01/2018, 08:27:53",9
"02/01/2018, 08:27:56",9
"02/01/2018, 08:27:59",9
"02/01/2018, 08:28:02",9
"02/01/2018, 08:28:05",9
"02/01/2018, 08:28:08",9
"02/01/2018, 08:28:11",9
"02/01/2018, 08:28:14",9
"02/01/2018, 08:28:17",9
"02/01/2018, 08:28:20",9
"02/01/2018, 08:28:23",9
"02/01/2018, 08:28:26",9
"02/01/2018, 08:28:29",9
"02/01/2018, 08:28:50",9
"02/01/2018, 08:28:53",9
"02/01/2018, 08:28:56",9
"02/01/2018, 08:28:59",9
"02/01/2018, 08:29:49",9
"02/01/2018, 08:29:52",9
"02/01/2018, 08:29:55",9
"02/01/2018, 08:29:58",9
"02/01/2018, 08:30:16",9
"02/01/2018, 08:30:19",9
"02/01/2018, 08:30:22",9
"02/01/2018, 08:30:25",9
"02/01/2018, 08:30:29",9
"02/01/2018, 08:30:32",9
"02/01/2018, 08:30:35",9
"02/01/2018, 08:30:38",9
"02/01/2018, 08:30:41",9
"02/01/2018, 08:30:44",9
"02/01/2018, 08:30:47",9
"02/01/2018, 08:30:50",9
"02/01/2018, 08:30:53",9
"02/01/2018, 08:30:56",9
"02/01/2018, 08:30:59",9
"02/01/2018, 08:31:02",9
"02/01/2018, 08:31:05",9
"02/01/2018, 08:31:08",9
"02/01/2018, 08:31:11",9
"02/01/2018, 08:31:14",9
"02/01/2018, 08:31:17",9
"02/01/2018, 08:31:20",9
"02/01/2018, 08:31:23",9
"02/01/2018, 08:31:26",9
"02/01/2018, 08:31:29",9
"02/01/2018, 08:31:32",9
"02/01/2018, 08:31:35",9
"02/01/2018, 08:31:38",9
"02/01/2018, 08:31:41",9
"02/01/2018, 08:31:44",9
"02/01/2018, 08:31:57",9
"02/01/2018, 08:32:00",9
"02/01/2018, 08:32:03",9
"02/01/2018, 08:32:06",9
"02/01/2018, 08:32:09",9
"02/01/2018, 08:32:12",9
"02/01/2018, 08:32:15",9
"02/01/2018, 08:32:18",9
"02/01/2018, 08:32:21",9
"02/01/2018, 08:32:24",9
"02/01/2018, 08:32:27",9
"02/01/2018, 08:32:30",9
"02/01/2018, 08:32:33",9
"02/01/2018, 08:32:36",9
"02/01/2018, 08:32:39",9
"02/01/2018, 08:32:42",9
"02/01/2018, 08:32:45",9
"02/01/2018, 08:32:48",9
"02/01/2018, 08:32:51",9
"02/01/2018, 08:32:54",9
"02/01/2018, 08:32:57",9
"02/01/2018, 08:33:00",9
"02/01/2018, 08:33:03",9
"02/01/2018, 08:33:06",9
"02/01/2018, 08:33:10",9
"02/01/2018, 08:33:13",9
"02/01/2018, 08:33:16",9
"02/01/2018, 08:33:19",9
"02/01/2018, 08:33:22",9
"02/01/2018, 08:33:25",9
